book_id,name,link,authors
1746,Kỹ Năng Quản Lý Thời Gian,https://tiki.vn/product-p202796284.html?spid=202796285,"Jake Knapp, John Zeratsky"
1747,Mỗi Ngày Tiết Kiệm Một Giờ,https://tiki.vn/product-p192909302.html?spid=192909303,Michael Heppell
1748,"Sống theo phương thức 80/20: Bớt công việc, bớt ưu phiền, thêm thành công, thêm niềm vui sống",https://tiki.vn/product-p191781259.html?spid=191781261,Richard Koch
1749,Thuật Thiết Lập Và Hoàn Thành Mục Tiêu,https://tiki.vn/product-p178032065.html?spid=178032066,Zig Ziglar
1750,Everybody Writes - Ai Rồi Cũng Viết (Cuốn Cẩm Nang Giúp Bạn Viết Content “Chất Như Nước Cất”),https://tiki.vn/product-p150838230.html?spid=150838231,Ann Handley
1751,Sức Mạnh Của Tập Trung (Tái Bản),https://tiki.vn/product-p137741276.html?spid=137741279,"Jack Canfield, Mark Victor Hansen, Les Hewitt"
1752,Sách Để Trở Thành Người Bán Hàng Xuất Sắc (Tái Bản),https://tiki.vn/product-p74173572.html?spid=74173573,Jeffrey J Fox
1753,Vòng Lặp Ooda - Phương Pháp Ra Quyết Định Và Hành Động Tối Ưu Trong Công Việc,https://tiki.vn/product-p73923118.html?spid=73923119,Hiroyuki Irie
1754,Tái Tạo Mô Hình Kinh Doanh Hiệu Quả,https://tiki.vn/product-p73166878.html?spid=73166880,Mark W. Johnson
1755,"OKRs - Hiểu Đúng, Làm Đúng - Cách Để Áp Dụng Thành Công OKRs Ngay Từ Đầu",https://tiki.vn/product-p69219921.html?spid=69219922,Mai Xuân Đạt
1756,Nghệ Thuật Từ Chối – Cách Nói Không Mà Vẫn Có Được Đồng Thuận,https://tiki.vn/product-p67991600.html?spid=67991601,Damon Zahariades
1757,Quản Lý Thời Gian Thông Minh Của Người Thành Đạt: Bí Quyết Thành Công Của Triệu Phú Anh,https://tiki.vn/product-p52399985.html?spid=54056011,Ducan Banatyne
1758,Lợi Thế Bán Hàng (Tái Bản),https://tiki.vn/product-p41299104.html?spid=41299105,Dale Carnegie
1759,Thịnh Vượng Tài Chính Tuổi 30 - Tập 1 (Tái Bản 2019),https://tiki.vn/product-p37118918.html?spid=37118919,Nhiều tác giả
1760,Khiêu Vũ Với Ngòi Bút (Tái Bản),https://tiki.vn/product-p33596834.html?spid=33596835,Joseph Sugarman
1761,Mục Tiêu,https://tiki.vn/product-p33492447.html?spid=33492448,"Eliyahu M. Goldratt, Jeff Cox"
1762,Đam Mê - Bí Quyết Tạo Thành Công (Tái Bản 2019),https://tiki.vn/product-p11221400.html?spid=11221401,Stephen R. Covey
1763,Hình Ảnh Của Bạn Đáng Giá Triệu Đô ( Tái Bản 2019),https://tiki.vn/product-p10192047.html?spid=10867647,Ingrid Zhang
1764,Từ Beirut Đến Jerusalem (Tái Bản 2018),https://tiki.vn/product-p2542279.html?spid=2567541,Thomas Friedman
1765,Những Bài Học Đầu Tư Từ Warren Buffett,https://tiki.vn/product-p1826115.html?spid=1826621,Lawrence A. Cunningham
1766,Phân Tích Chứng Khoán,https://tiki.vn/product-p1750249.html?spid=20490032,"Benjamin Graham, David L. Dodd"
1767,Mô Hình Kinh Doanh Nhóm,https://tiki.vn/product-p1732659.html?spid=20491436,"Tim Clark, Bruce Hazen"
1768,MBA Căn Bản,https://tiki.vn/product-p1665307.html?spid=55707501,Waseda Business School
1769,Phát Triển Kỹ Năng Lãnh Đạo (Tái Bản),https://tiki.vn/product-p1000276.html?spid=1000374,John C. Maxwell
1770,Cẩm Nang Tư Duy Học Tập Và Nghiên Cứu,https://tiki.vn/product-p275900290.html?spid=275900293,Richard Paul - Linda Elder
1771,Tư Duy Phản Biện,https://tiki.vn/product-p274802547.html?spid=274802551,Zoe McKey
1772,"Gieo Thói Quen Nhỏ, Gặt Thành Công Lớn",https://tiki.vn/product-p273911638.html?spid=74796722,Phillip Kerr
1773,Work Rules - Quy Tắc Làm Việc Của Google: Google Tuyển Dụng Và Giữ Chân Nhân Tài Như Thế Nào?,https://tiki.vn/product-p273896952.html?spid=70766580,Laszlo Bock
1774,Thuật Quản Lý Thời Gian,https://tiki.vn/product-p241899647.html?spid=241899651,Brian Tracy
1775,OKR - Bước Đột Phá Kép Trong Công Việc Và Cuộc Sống,https://tiki.vn/product-p221229393.html?spid=221229395,Diêu Quỳnh
1776,Brian Tracy - Thuật Hùng Biện,https://tiki.vn/product-p208198122.html?spid=208198124,Brian Tracy
1777,Khách Hàng Thật Sự Cần Gì?,https://tiki.vn/product-p206837193.html?spid=206837196,Jim Kalbach
1778,Dạy Con Làm Giàu 4 - Con Giàu Con Thông Minh - Để Có Khởi Đầu Thuận Lợi Về Tài Chính,https://tiki.vn/product-p200852596.html?spid=200852597,"Robert T. Kiyosaki, Sharon L. Lechter"
1779,Bí Kíp Chống Tụt MOOD,https://tiki.vn/product-p196284170.html?spid=196284171,Dr. Olivia Remes
1780,OKR Căn Bản,https://tiki.vn/product-p138504792.html?spid=138504794,Trần Lôi
1781,Dự Án Kỳ Lân,https://tiki.vn/product-p85396173.html?spid=85396174,Gene Kim
1782,OKRS - Nguyên Lý Và Thực Tiễn,https://tiki.vn/product-p79555994.html?spid=79555995,"Paul R Niven, Ben Lamorte"
1783,Siêu Tập Trung (Tái Bản),https://tiki.vn/product-p78975610.html?spid=78975611,Chris Bailey
1784,"Sách - Bán Bạc Cắc, Thu Bạc Tỷ - Dùng Bí Quyết Dễ Xài Để Bán Hàng Có Lãi",https://tiki.vn/product-p276567641.html?spid=276567642,
1785,Combo  Sách - 4 cuốn: Chat GPT + Chat GPT thực chiến + AI 5.0 + AI Công cụ nâng cao hiệu suất công việc,https://tiki.vn/product-p276439755.html?spid=276439756,
1786,P.Kotler. Tiếp thị 6.0: Tương lai là toàn nhập,https://tiki.vn/product-p276376962.html?spid=276376963,"Philip Kotler, Hermawan Kartajaya, Iwan Setiawan"
1787,"P.Kotler. Tiếp thị với tinh thần doanh chủ - Vượt qua sự chuyên nghiệp để hướng tới sáng tạo, lãnh đạo và bền vững",https://tiki.vn/product-p276376937.html?spid=276376939,"Philip Kotler, Hermawan Kartajaya, Hooi Den Huan, Jacky Mussry"
1788,Marketing Bán Lẻ Đa Kênh - 9 Bí Quyết Tiếp Thị Tinh Gọn Tạo Ngay Dòng Tiền,https://tiki.vn/product-p275793521.html?spid=275793522,
1789,Làm Chủ Thị Trường Ngách - Tái Bản,https://tiki.vn/product-p274949838.html?spid=274949839,Stephanie Chandler
1790,Sự Kết Thúc Của Marketing,https://tiki.vn/product-p242995008.html?spid=242995009,Carlos Gil
1791,Content Bạc Tỷ (Tái bản 2022),https://tiki.vn/product-p212356656.html?spid=212356658,Diệp Tiểu Ngư
1792,Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp,https://tiki.vn/product-p198197156.html?spid=198197157,Chu Vân
1793,Đừng bao giờ đi ăn một mình,https://tiki.vn/product-p194960744.html?spid=194960745,"Keith Ferrazzi, Tahl Raz"
1794,Marketing Căn Bản (Tái bản),https://tiki.vn/product-p175700773.html?spid=175700780,Don Sexton
1795,TikTok Tất Tần Tật,https://tiki.vn/product-p171055469.html?spid=171055470,"Chiêu Thương Ca, Vương Phi Đồng"
1796,Nghệ Thuật Bán Hàng Bậc Cao - Bí Quyết Chốt Deal Mọi Thời Đại (Khổ Lớn)(Tái Bản),https://tiki.vn/product-p155463025.html?spid=155463026,Zig Ziglar
1797,Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản),https://tiki.vn/product-p140360874.html?spid=140360875,Brian Tracy
1798,Trên Lưng Khổng Tượng - Kinh Doanh Online Trên Sàn Thương Mại Điện Tử - Khởi Nghiệp Với Bán Hàng Qua Mạng và Nhãn Hàng Riêng,https://tiki.vn/product-p136340700.html?spid=136340701,Trần Thanh Phong
1799,Hướng Dẫn Kiếm Tiền Trên TikTok,https://tiki.vn/product-p127814264.html?spid=127814265,
1800,"Quảng Cáo Không Nói Láo - Sự Thật Về Quảng Cáo Dưới Góc Nhìn Khoa Học, Toàn Diện Và Thực Tiễn",https://tiki.vn/product-p115702579.html?spid=115702580,Hồ Công Hoài Phương
1801,Mô Hình Phân Phối Và Bán Lẻ - Giải Pháp Cho Doanh Nghiệp Việt Nam (Tái Bản),https://tiki.vn/product-p111271288.html?spid=111271363,TS. Đào Xuân Khương
1802,Viết Đi Đừng Sợ! Từ Tay Không Thành Tay Viết,https://tiki.vn/product-p108501279.html?spid=108501280,Linh Phan
1803,Kỹ Năng Bán Hàng Tuyệt Đỉnh,https://tiki.vn/product-p104074997.html?spid=104074998,Grant Cardone
1804,22 Quy Luật Bất Biến Trong Marketing,https://tiki.vn/product-p93249197.html?spid=127538948,Jack Trout
1805,Nghệ Thuật Bán Hàng Bằng Câu Chuyện,https://tiki.vn/product-p75601401.html?spid=127524923,Paul Smith
1806,Lập Kế Hoạch Kinh Doanh Cho Người Mới Bắt Đầu,https://tiki.vn/product-p74616448.html?spid=74616449,Alex Genadinik
1807,Để Không Mất Thêm Một Khách Hàng Nào Nữa,https://tiki.vn/product-p71948001.html?spid=71948002,Joey Coleman
1808,Sách Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020),https://tiki.vn/product-p59262880.html?spid=59262881,Og Mandino
1809,Hiệu ứng chim mồi - Tập 3,https://tiki.vn/product-p56256828.html?spid=56464733,"Hạo Nhiên,  Quốc Khánh"
1810,Tiktok Marketing,https://tiki.vn/product-p55506686.html?spid=55506687,Markus Rach
1811,"Thế Giới Ảo, Thương Hiệu Thật",https://tiki.vn/product-p46107068.html?spid=46107069,Gary Vaynerchuk
1812,Cuộc Đời Của Pi ( Tái Bản 2019),https://tiki.vn/product-p14645351.html?spid=14645352,Yann Martel
1813,Chiến Lược Mở Rộng Kinh Doanh Từ Cốt Lõi,https://tiki.vn/product-p13853115.html?spid=13853116,Chris Zook
1814,GAM7 No.11 Promotion - Khuyến Mại,https://tiki.vn/product-p7556499.html?spid=7556501,RIO BOOK
1815,Thao Túng Tâm Lý Trong Marketing,https://tiki.vn/product-p276451696.html?spid=276451698,Michael A. Kamins
1816,Brand Marketing,https://tiki.vn/product-p276130424.html?spid=276130425,Lawrence Ingrassia
1817,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/product-p273744608.html?spid=273744609,Samir Dani
1818,Hook Point - Điểm Níu Chân Khách Hàng Trong Thế Giới 3 Giây Hối Hả,https://tiki.vn/product-p273623137.html?spid=273623141,Brendan Kane
1819,Thiết Kế Lấy Người Dùng Làm Trung Tâm,https://tiki.vn/product-p273549047.html?spid=273549050,Don Norman
1820,The Luxury Strategy: Chiến Lược Xa Xỉ - Phá Vỡ Quy Luật Tiếp Thị Để Xây Dựng Thương Hiệu Xa Xỉ,https://tiki.vn/product-p273134763.html?spid=273134764,Jean-Noel Kapferer
1821,Marketing Mix,https://tiki.vn/product-p273114476.html?spid=273114479,"Philip Kotler, Nancy Lee"
1822,Nâng Tầm Dịch Vụ,https://tiki.vn/product-p262695633.html?spid=262695636,Ron Kaufman
1823,Chiến Lược Xây Dựng Thương Hiệu Và Quản Lý Sản Phẩm,https://tiki.vn/product-p262525573.html?spid=262525574,Melissa Perri
1824,Kết Thúc Bán Hàng Đòn Quyết Định (Tái bản 2022),https://tiki.vn/product-p197656321.html?spid=197656322,Brian Tracy
1825,"EMPOWERED - Khai phóng tiềm năng nhân lực, sản phẩm công nghệ đột phá",https://tiki.vn/product-p195845908.html?spid=195845909,"Marty Cagan, Chris Jones"
1826,Chiến Lược Ngầm Trong Marketing,https://tiki.vn/product-p191769420.html?spid=191769421,Kevin Allen
1827,Marketing Thương Hiệu (Xây Dựng Thương Hiệu Trong Thị Trường Bán Lẻ Hiện Đại),https://tiki.vn/product-p184226416.html?spid=184226417,Quan Thuế Đông
1828,Thiết Kế Giải Pháp Giá Trị (Tái Bản 2022),https://tiki.vn/product-p184101365.html?spid=184101366,Nhiều tác giả
1829,Human To Human Marketing,https://tiki.vn/product-p177746981.html?spid=177746983,"Philip Kotler, Waldemar A. Pfoertsch, Uwe Sponholz"
1830,Phân Tích Khách Hàng For Dummies,https://tiki.vn/product-p170345811.html?spid=170345812,Jeff Sauro
1831,Thấy Trước Doanh Thu,https://tiki.vn/product-p108956903.html?spid=108956904,"Aaron Ross,  Marylou Tyler"
1832,MBA  Marketing,https://tiki.vn/product-p98603998.html?spid=98603999,Yukihiro Makita
1833,"Rio Book No.2 - Nhận Diện Thương Hiệu, Những Điểm Chạm Thị Giác (Tái Bản)",https://tiki.vn/product-p83664156.html?spid=88042661,Rio Creative
1834,Marketing Kiểu Xiaomi,https://tiki.vn/product-p78975581.html?spid=87044736,Lê Vạn Cường
1835,Quản Trị Marketing,https://tiki.vn/product-p68554548.html?spid=68554549,Philip Kotler - Kevin Keller
1836,Sách Nghệ Thuật Bán Hàng Của Người Do Thái (Tái Bản 2020),https://tiki.vn/product-p58971674.html?spid=58971675,Yaniv Zaid
1837,Hướng Dẫn Bài Bản Tối Ưu Hóa Website Cho Doanh Nghiệp Xây Dựng 1 Trang Web Có Hiệu Suất Cao,https://tiki.vn/product-p55079531.html?spid=55079532,Jon Rognerud
1838,Thế Mới Là Marketing (This Is Marketing),https://tiki.vn/product-p38419977.html?spid=38419978,Seth Godin
1839,Đời quảng cáo (tái bản 2019),https://tiki.vn/product-p33132795.html?spid=42131418,Claude C. Hopkins
1840,Kết Thúc Bán Hàng – Đòn Quyết Định (Tái Bản 2018),https://tiki.vn/product-p1590665.html?spid=60842822,Brian Tracy
1841,Kiếm tiền thông thái: Bí quyết làm giàu từ những công việc thụ động,https://tiki.vn/product-p275264310.html?spid=275264314,Brian Page
1842,Marketing Triệu Đơn Hàng,https://tiki.vn/product-p275078188.html?spid=275078189,Ngọc Minh
1843,Thánh Kinh Marketing,https://tiki.vn/product-p275034810.html?spid=275034812,Dr. Yaniv Zaid
1844,Phương Pháp Học Tập Không Giới Hạn – Jim Kwik,https://tiki.vn/product-p274756342.html?spid=274952933,Jim Kwik
1845,Marketing Cảm Xúc,https://tiki.vn/product-p274165523.html?spid=274165525,Sally Susman
1846,Quản Lý Công Việc Linh Hoạt Theo Phương Pháp Agile,https://tiki.vn/product-p271218680.html?spid=271218681,Clydebank Business
1847,Tiktok Master - Từ cá nhân đến doanh nghiệp,https://tiki.vn/product-p271021986.html?spid=271021987,Jesse Stay
1848,Điều Gì Khiến Khách Hàng Chi Tiền,https://tiki.vn/product-p216226708.html?spid=216226710,Martin Lindstrom
1849,Kinh Thánh Về Nghệ Thuật Bán Hàng ( Tái bản),https://tiki.vn/product-p197714082.html?spid=270138678,Jeffry Gitomer
1850,Xây Dựng Thương Hiệu Từ A Đến Z,https://tiki.vn/product-p181699616.html?spid=181699617,FaBian Geyrhalter
1851,Kế Hoạch Marketing Trên Một Trang Giấy (Những Chỉ Dẫn Dễ Hiểu Nhất Cho Một Kế Hoạch Marketing Thông Minh),https://tiki.vn/product-p110447680.html?spid=110447682,Allan Dib
1852,Khởi Nghiệp Kinh Doanh Online - Bán Hàng Hiệu Quả Trên Face.book,https://tiki.vn/product-p107331062.html?spid=107331063,
1853,Lãnh Đạo Tập Sự - Hành Trình Không Đơn Độc,https://tiki.vn/product-p96616364.html?spid=96616365,Dan Cockerell
1854,Những Đòn Tâm Lý Trong Thuyết Phục (Tái Bản),https://tiki.vn/product-p92732206.html?spid=146204248,Robert B.Cialdini
1855,Hiệu Ứng Chim Mồi - Tập 1 (Tái Bản),https://tiki.vn/product-p78631648.html?spid=78631649,"Quốc Khánh, Hạo Nhiên"
1856,Bán Lẻ Thông Minh,https://tiki.vn/product-p74245176.html?spid=74245177,Richard Hammond
1857,Marketing Du Kích Trong 30 Ngày (Tái Bản 2020),https://tiki.vn/product-p59548351.html?spid=59548352,"Jay Conrad Levinson, Al Lautenslager"
1858,Tribes – Những Bộ Lạc: Marketing Thống Lĩnh Người Dùng,https://tiki.vn/product-p58627110.html?spid=58627111,Seth Godin
1859,Hashtag No.2 Fashion - Kinh Doanh Thời Trang Tại Thị Trường Việt Nam,https://tiki.vn/product-p45349383.html?spid=45349384,Nhiều tác giả
1860,PLATFORM - Nền Tảng Phát Triền Thương Hiệu Cá Nhân,https://tiki.vn/product-p32701096.html?spid=37793738,Cynthia Johnson
1861,Marketing Truyền Miệng ( Tái Bản 2019 ),https://tiki.vn/product-p25775304.html?spid=25775305,Andy Sernovitz
1862,Đột Phá Tư Duy Thương Hiệu,https://tiki.vn/product-p2363009.html?spid=2384205,"Jeff Rosenblum, Jordan Berg"
1863,22 Quy Luật Bất Biến Trong Marketing (Tái Bản),https://tiki.vn/product-p1040288.html?spid=173461559,"Jack Trout, Al Ries"
1864,Tại Sao Các Quốc Gia Thất Bại,https://tiki.vn/product-p276612370.html?spid=276613450,Daron Acemoglu - James A. Robinson
1865,Tham vọng vĩ đại: 6 nguyên tắc điều hướng tham vọng để có một cuộc sống tốt đẹp hơn,https://tiki.vn/product-p276344688.html?spid=276344690,Jim Rohn
1866,Quản Trị Dự Án,https://tiki.vn/product-p275948805.html?spid=275948807,Chris Croft
1867,Dẫn Dắt Một Bầy Sói Hay Chăn Một Đàn Cừu,https://tiki.vn/product-p275406600.html?spid=275406603,Tiffani Bova
1868,Bán Lẻ Hợp Kênh Omnichannel - Bùng nổ doanh số - Tăng trưởng bền vững - Trải nghiệm vượt trội,https://tiki.vn/product-p274363342.html?spid=274363343,
1869,Quản Trị Bằng Văn Hóa,https://tiki.vn/product-p273534078.html?spid=273534079,Giản Tư Trung
1870,Quản Trị Bằng Văn Hóa - Cách thức Kiến tạo & Tái tạo Văn hóa Tổ chức - Giản Tư Trung - PACE Books,https://tiki.vn/product-p273529947.html?spid=273529948,Giản Tư Trung
1871,Quản trị Inamori: Mỗi nhân viên đều đóng vai trò chính,https://tiki.vn/product-p273202452.html?spid=273202453,Inamori Kazuo
1872,Đã chơi phải thắng - Cách xây dựng chiến lược thành công,https://tiki.vn/product-p272269839.html?spid=272269840,Nhiều tác giả
1873,Mô Hình Xây Dựng Chiến Lược Và Kế Hoạch Kinh Doanh Cho Doanh Nghiệp Vừa Và Nhỏ,https://tiki.vn/product-p271516874.html?spid=271516875,Đào Xuân Khương
1874,Nhân Chuỗi Cửa Hàng - 9 Bước Đóng Gói Và Xây Dựng Hệ Thống Chuỗi Tinh Gọn Theo Công Thức Cộng Trừ Nhân Chia,https://tiki.vn/product-p249178401.html?spid=249178402,
1875,Sếp xịn - Trở thành vị sếp khó tính thân tình,https://tiki.vn/product-p200780102.html?spid=200780104,Kim Scott
1876,Nhà Lãnh Đạo Không Chức Danh,https://tiki.vn/product-p186286187.html?spid=186286189,Robin Sharma
1877,Việt Nam Thời Chuyển Đổi Số (Tái Bản),https://tiki.vn/product-p180609894.html?spid=180609895,Think Tank Vinasa
1878,Lãnh Đạo Phục Vụ (Tái Bản),https://tiki.vn/product-p176824206.html?spid=176824207,Nhiều tác giả
1879,"Cách Quản Trị Của Amazon (Working Backwards: Insights, Stories, And Secrets From Inside Amazon)",https://tiki.vn/product-p176824195.html?spid=176824196,"Colin Bryar, Bill Carr"
1880,Lãnh Đạo Giỏi Hỏi Câu Hỏi Hay (Tái Bản),https://tiki.vn/product-p170706974.html?spid=170706976,John C.Maxwell
1881,Cuộc Chiến Không Dây (Thế Giới Trước Sự Thống Trị Của Trung Quốc Đối Với Mạng Di Động 5G),https://tiki.vn/product-p161497798.html?spid=161497799,Jonathan Pelson
1882,Thực Hành Drucker,https://tiki.vn/product-p160082484.html?spid=160082485,William A. Cohen
1883,How Management Works - Hiểu Hết Về Quản Lý,https://tiki.vn/product-p148760924.html?spid=148760929,DK
1884,Tứ Thư Lãnh Đạo - Thuật Dụng Ngôn (Tái Bản),https://tiki.vn/product-p100947278.html?spid=100947281,Hòa Nhân
1885,Chuyển Đổi Số (Digital Transformation)(Tái Bản),https://tiki.vn/product-p90056903.html?spid=90056904,Tom Siebel
1886,Từ Tốt Đến Vĩ Đại (Tái bản 2021),https://tiki.vn/product-p82912488.html?spid=88911710,
